time,value
0,0.14901424590336979
1,1.1440912142335908
2,2.116419594020515
3,2.389021989512715
4,1.1453244921679457
5,-0.02024108708475391
6,-0.6418066599327286
7,-1.6018826138444344
8,-1.9629553483707929
9,-0.9228024915091573
10,-0.03902530784373916
11,1.1458515785138688
12,2.0947017140601174
13,1.4581289591929678
14,0.798095154831037
15,-0.018686258772291076
16,-1.3194198406852728
17,-1.6378388328117248
18,-1.9945202552466708
19,-1.4092616149855344
20,0.6396946306764653
21,1.3178376144389847
22,2.1423714939966843
23,1.7046885767262707
24,1.2522556872273924
25,0.28327677691296105
26,-1.260868577811636
27,-1.5194036270866051
28,-1.802304639565949
29,-0.9730786295229303
30,0.11948801633117948
31,2.0412539599376265
32,2.2180638651689266
33,1.9147997539035377
34,1.7623339782159044
35,-0.016253094991304895
36,-0.7529114260835184
37,-2.120014069754239
38,-1.920568847259837
39,-0.7265121338242108
40,0.6215399739986212
41,1.6369809889419358
42,2.2874185478738345
43,2.2417819239135213
44,1.1720139074747198
45,0.23404673748158963
46,-0.8537621358728807
47,-1.1149763647246318
48,-1.3190275457197695
49,-1.2144825511937685
50,0.5972251908184361
51,1.5700458204600436
52,2.219036432498519
53,2.615615919242566
54,2.024870361333734
55,0.8293840357348694
56,4.474560906918347
57,-1.4248767453456728
58,-1.2227340031692389
59,-0.29290696644824654
60,0.4562477286464101
61,1.7298728115858046
62,2.1902125403884978
63,5.193855493308699
64,2.059328251303208
65,1.056872008571243
66,-0.5371735410590437
67,-0.9310531632226966
68,-1.1136222250760177
69,-0.6791064309664804
70,0.8084186816525208
71,2.3469814745247284
72,2.6113652208573206
73,3.1015061293345076
74,1.1296469733580259
75,0.9965707513125779
76,-0.3894563841134918
77,-1.2218152377300684
78,-1.0945847996296576
79,-0.9818411789652229
80,0.7340984336487426
81,2.092704276038473
82,3.1654812460127606
83,2.5766319671082165
84,13.291216184240938
85,0.6994728869246362
86,-0.040949869274320705
87,-0.9334876996923983
88,-1.1810410937204199
89,-0.13159027465093723
90,0.9291232648044077
91,2.376164001744804
92,2.6114971044271003
93,2.733814388610976
94,1.9979380586453028
95,0.5109455155603763
96,-0.12673442146556974
97,-0.8537964509363412
98,-0.9205789955975704
99,-0.2559466445974999
100,0.5753887773848709
101,2.0593769077553405
102,2.8192986776322706
103,2.6914298518238255
104,2.1671847910851474
105,1.1712152570443595
106,0.4502852657782055
107,-0.7797396887407515
108,-0.7448479153734795
109,-0.10790427931479481
110,0.5243686354102681
111,2.2776163419501714
112,3.0401820955726135
113,3.7710856663358925
114,2.2578622151506025
115,1.2404642027000965
116,-0.025984035496514686
117,-1.0827164438761672
118,-0.3792661882358072
119,0.24000940522107547
120,1.4373095841129082
121,2.1127542681465252
122,3.5429513258711394
123,2.7115577137526268
124,2.5916276327250323
125,1.9071366877429927
126,-0.21273140212413633
127,-0.8020023514711346
128,-0.5922176230640167
129,-0.03661320081980532
130,0.834800970680168
131,2.506139397026744
132,2.9034219184724734
133,3.374190761780862
134,-5.157477881383798
135,1.8149803215052756
136,-0.050546492285811956
137,5.6674347114819845
138,-0.2780578673794038
139,-0.15482979951514403
140,1.468237980381232
141,2.977713330869675
142,2.8398680622219326
143,3.3875031901500026
144,8.425739694863118
145,1.684546861533193
146,-0.08665571784837667
147,-0.8282500165155855
148,-0.26553056290524
149,0.4035248973850093
150,1.5751478551037414
151,2.789504967434027
152,3.218105616116758
153,3.5017891417386084
154,2.8034922465745455
155,-3.5311996155430685
156,0.944161848758487
157,-0.18996315631677074
158,-0.6795040817511084
159,0.6113955780051907
160,6.343262181297595
161,3.021695885707681
162,3.8696917062925302
163,3.2859083370847983
164,3.1045833433582493
165,1.7738342780809506
166,2.411772358544563
167,0.3369248622058817
168,-0.29572946739117095
169,0.28830864610780593
170,1.4331456711123487
171,2.6408274190953023
172,3.598982519766073
173,3.734458625035301
174,2.9985777443839705
175,1.998154974710823
176,0.5883300629784327
177,0.30394719055688846
178,-0.20151008256169228
179,1.4304802453919265
180,1.9877002043294931
181,2.7284232376600603
182,3.400845283171966
183,3.876854757163268
184,2.9485316689871985
185,2.0642001482276298
186,0.826400782787113
187,-0.0539617063873639
188,-0.2761511480108313
189,0.2599753280092927
190,1.7660455143798703
191,3.342490142881975
192,3.8863411558293652
193,3.4583913989767114
194,3.167524782340297
195,2.0655952139186677
196,0.5192722645547216
197,0.11400449919335195
198,0.09534958294348533
199,0.47153840606585323
200,2.107336208104475
201,3.3538058624954146
202,4.247028405542892
203,4.248253648200784
204,2.80226969419785
205,1.7686524880254946
206,1.0389400755776714
207,0.3220227526833608
208,0.33240127330150404
209,2.0702489426114674
210,2.2712671532079542
211,3.626240196639135
212,4.308313561638274
213,3.0901491082150168
214,3.2209897311928626
215,2.377690766147998
216,0.752581931053791
217,0.1968413853876913
218,0.13227790306096318
219,1.0389917372309592
220,2.8943975700020137
221,2.8253909468073957
222,4.327991089702653
223,3.6482982712334175
224,3.2739909448481255
225,2.5766851790902137
226,1.1037135011436903
227,0.0445635340308978
228,0.16329585463170807
229,1.3183088200954303
230,2.080890010484834
231,3.550508081459524
232,4.235784584561448
233,4.036632928308563
234,4.158753731382541
235,2.540175706695394
236,0.5768867194178039
237,0.5238232618405313
238,0.27935102797916844
239,1.470159495853906
240,2.1622437784701782
241,3.551149572144873
242,4.473609216284445
243,4.5918395908413405
244,3.2554815824682
245,2.349649629247749
246,1.1419459020667881
247,0.37188819763758535
248,1.1075232394940182
249,1.4359240087033367
250,2.1217348136994882
251,3.9609290887013864
252,5.058759891694084
253,4.741852610755661
254,3.259759514798764
255,2.4047297781401444
256,1.7645028401710507
257,0.45558612772406015
258,0.8110327958535619
259,1.6468197114438616
260,2.3219208585265907
261,3.7677128977663785
262,3.5497328305695777
263,4.224796740190026
264,3.739800059167009
265,2.275665045410551
266,1.9741528865945435
267,0.33884455402150043
268,0.6458736214005851
269,-2.566025766259145
270,-0.46316527052612244
271,3.454811859231098
272,4.9710621582367915
273,4.635182950896185
274,3.621117909270561
275,2.8886310422789734
276,1.644147404087083
277,0.6878219042620652
278,0.8988275929066902
279,1.4988354163565087
280,2.834055203575361
281,4.184209706941255
282,5.197918077433913
283,4.36076838294225
284,4.655480516981861
285,2.264373660143285
286,1.6388939669044014
287,1.1443821293550724
288,1.0621845277301982
289,1.52761963946887
290,2.8375633248928174
291,3.9376702241873023
292,4.645303605507048
293,5.086993661696626
294,4.222675150374483
295,2.7421271214218255
296,2.0543094580450405
297,1.1600768236726782
298,1.3217456030613808
299,2.003318147992143
300,2.751301496723335
301,4.017516192525826
302,5.146301114127277
303,5.1152241122203534
304,4.209300026395714
305,3.085198214992643
306,2.267728964151582
307,0.9904155507589423
308,1.3420161817607084
309,1.853771699684856
310,3.0346956390318045
311,4.615203560181086
312,5.2697379372867115
313,5.276165923390502
314,4.707214146731246
315,3.1563011524898217
316,2.1890153868035784
317,1.1748069404316674
318,1.3751368731562164
319,1.9753865791047296
320,3.2290987894978
321,4.564117612216013
322,4.876646827620266
323,5.759829215295944
324,4.113765290135026
325,2.8857434161637174
326,2.431862757465099
327,1.6053857755985808
328,1.5651229125253345
329,2.30293314819433
330,3.2963259681459243
331,4.216394193139202
332,5.244854400048411
333,5.028964519136686
334,4.808106424610296
335,3.305882785549382
336,1.9367803363773135
337,1.371471214913798
338,1.6017664036923793
339,2.045312129573865
340,3.153333881330082
341,4.65867666803249
342,5.395603003922914
343,5.180030079978976
344,4.474259012899463
345,3.519614981207301
346,1.8500041929658586
347,1.1456478350967252
348,1.362353701033948
349,2.250395349901469
350,3.5932722696793697
351,5.1281773696697925
352,5.679410919550907
353,5.384131473601282
354,14.958926121143772
355,3.249241190608654
356,2.378875554617328
357,1.5812893757336637
358,1.77470253551111
359,2.1662602123493366
360,3.755803954272334
361,5.2453921784857105
362,5.489484988053249
363,5.656040644007401
364,5.022613702098317
365,3.529633858434288
366,2.551657239958205
367,1.771664687644239
368,1.8071897969743371
369,2.282526560258405
370,3.707353052277679
371,5.034969991958583
372,6.057456114928823
373,5.919894280415881
374,5.5615252418384395
375,3.5197957311336103
376,2.8461256864312725
377,1.9228895691312018
378,2.5348278473749937
379,2.3719400098085104
380,3.5480834473457206
381,4.805752710951706
382,5.084944315297355
383,5.574386526086087
384,4.787830706118852
385,3.895118135942874
386,2.786956288148205
387,2.530738219174458
388,2.263014118865511
389,2.5413583987163
390,3.630475598595459
391,5.2331462560368776
392,5.426043070484108
393,6.3815506623466165
394,5.469402540801336
395,3.809247304368587
396,2.270489136687829
397,2.4740486796593295
398,2.043525013833897
399,3.185774389007071
400,3.5216717023616706
401,5.005757997698804
402,5.923686142505761
403,5.946207210719729
404,5.080550863141165
405,4.23685497970429
406,2.5641433666003035
407,2.1251731219033134
408,2.213975656923239
409,3.068761145632668
410,4.313484463426604
411,4.948177877033587
412,5.561878781369606
413,6.415416079159855
414,5.415264708178851
415,3.925454039033005
416,3.449775088071827
417,2.3025893576975722
418,2.6316761226288388
419,3.0346850398380414
420,4.818224377464604
421,5.912172757317873
422,6.047423788046591
423,6.423584317876623
424,5.609183289460461
425,4.660589467259718
426,2.7949524572410733
427,2.573702405409225
428,2.6954143134645543
429,6.497457657145427
430,3.9450224462002317
431,4.87380085125694
432,6.141290982256933
433,6.447375709329117
434,5.96627762021376
435,4.37222843412599
436,3.673014159086436
437,2.053856529945239
438,1.966872235603153
439,3.1977651857460447
440,4.515219634681714
441,5.575762080156706
442,5.7018804025783245
443,6.30537702073647
444,5.224229654433531
445,4.6509017646489985
446,3.394408969244137
447,2.2859230315114774
448,2.4237268922086783
449,2.9966654388483103
450,4.481196270818041
451,5.972113200735271
452,6.126395218689646
453,6.583326987245674
454,5.5564932190731975
455,4.312138150321326
456,3.3523203874286587
457,2.3573142706838857
458,2.5117921758055184
459,-0.8994307806993675
460,5.189417539874866
461,5.796149570176476
462,6.31219538019252
463,6.596307005810566
464,5.781872089677715
465,4.583709120140107
466,3.6686795054280883
467,2.9951392804239023
468,2.618736623126536
