time,value
0,0.3483570765056163
1,0.379224925920024
2,0.8030691949703702
3,1.6645841231743828
4,1.6475074358127149
5,1.6304389573381246
6,2.5200453650918204
7,3.0037627296682747
8,2.8690255367007986
9,3.240305558493781
10,3.10859671208755
11,2.975731835302422
12,3.1967129710854394
13,2.3400728487565408
14,1.5776139325000245
15,1.3964701678795381
16,0.9900546077123263
17,1.2471782740099633
18,0.893166236249358
19,0.2870143855817122
20,1.1198387700424892
21,1.1069506197992214
22,1.2407147221431833
23,0.628340629036455
24,0.4561492667738637
25,0.6116105616287967
26,0.13611377291764526
27,0.4239627820904812
28,0.2236434371310787
29,0.1777965622344403
30,-0.02305674388025819
31,1.0030823483742106
32,1.0963337360052436
33,0.6674782715272936
34,1.178750727578888
35,0.668328902593377
36,0.8727607000957547
37,-0.007074361844133126
38,-0.5711673862933484
39,-0.37273676835878666
40,0.09649652163891853
41,0.2821806622339038
42,0.3243565210397835
43,0.27380467324513913
44,-0.3654563219385746
45,-0.625378426135929
46,-0.7556978116158227
47,-0.1271366985063649
48,0.14467244627786582
49,-0.6368476314035012
50,-0.3748056467061037
51,-0.467346786914262
52,-0.7058077870672415
53,-0.29996964264680753
54,0.315530118601168
55,0.8811701781592672
56,0.5615614165479479
57,0.5069552286223405
58,0.7725869443241224
59,1.3603595078853021
60,1.2207723889626572
61,1.2279429006307487
62,0.7747754136277347
63,0.2766721015873993
64,0.7829350127844983
65,1.5610550270699097
66,1.6250499662797429
67,2.226816415225755
68,2.507634427749572
69,2.28507455044701
70,2.565772353201217
71,3.434790636434202
72,3.516877616879226
73,4.3991994447862295
74,3.1893268927413567
75,3.700278144928969
76,3.8438016790480547
77,3.794298003815121
78,3.9401783920828723
79,3.046393934782426
80,3.03655799086367
81,3.315114276619543
82,4.154061298990301
83,3.9949261898534774
84,3.6906793884068834
85,3.5398008666146152
86,4.097501925465652
87,4.361877480295494
88,4.196997378411974
89,4.553631094968652
90,4.702169869642671
91,5.286492364909115
92,5.035465817970438
93,4.971634744671554
94,4.875580668105474
95,4.243823194039415
96,4.491883332571702
97,4.722410968661647
98,4.824967696982877
99,4.807674130295303
100,4.199988759270095
101,4.089666097887415
102,4.01830883962403
103,3.71717020501322
104,3.7365273491802156
105,4.038552777587485
106,5.08164572819275
107,5.2689346346086685
108,5.49770982997005
109,5.560486872086966
110,4.701101264437445
111,4.787844326712836
112,4.917959431683349
113,6.249580487925992
114,6.25340000553543
115,6.504173676702236
116,6.586817791849614
117,6.102478773039848
118,6.773890180297357
119,7.249856696640744
120,7.745372670162267
121,7.390678942764897
122,8.192076098232945
123,7.591150566836805
124,7.98457911373694
125,9.179806926641929
126,8.784538764076585
127,8.601389899275198
128,8.751215581819018
129,8.599477754760919
130,7.924146039227852
131,8.058427526630867
132,7.627275669767814
133,7.964071885085404
134,7.604359767968503
135,8.479326970477272
136,8.187700324309153
137,8.126669566206315
138,8.633428174891149
139,8.117996016674171
140,8.331725983976236
141,9.08529736111745
142,8.381555743836834
143,8.573872673102986
144,8.803814070227197
145,9.294725506115853
146,8.776250150676812
147,8.216021844134675
148,8.576992626943124
149,8.825484963559717
150,9.050731388732654
151,9.323955493481142
152,9.083943132691896
153,9.300069981272397
154,9.546606217921738
155,9.289430508908554
156,10.322317764480932
157,10.659234224936824
158,10.163582476335499
159,10.591859280652413
160,10.204518445538751
161,10.698060747409977
162,11.377358536913679
163,11.067017377737823
164,11.648705442359983
165,11.955095905828232
166,12.466125985825476
167,13.51452247715245
168,13.491828419151014
169,13.214960336972268
170,12.870203122159506
171,12.562297979676787
172,12.623747124969734
173,12.894323112378055
174,13.132668512043065
175,13.646260136561077
176,13.75276108250003
177,14.579528121078688
178,14.54719970445971
179,16.00728428775452
180,16.420117961637025
181,16.091539183428885
182,15.65609293439833
183,15.997329142019924
184,15.985597749356998
185,16.442597996403045
186,16.779216808689817
187,16.84280235236138
188,16.51940549332718
189,15.86198188098425
190,15.738724404950739
191,16.266923802112476
192,16.47397067417758
193,15.951101284821586
194,16.13769174774718
195,16.4303504376116
196,16.088421719511036
197,16.2652842724838
198,16.3943886317068
199,15.92290348279149
200,16.201797162965633
201,16.582189426149753
202,17.223715047737393
